body,title,url
,,https://www.eluniversal.com.mx/edicion-impresa
"
El desplegado En defensa de la libertad de expresión, en el que cientos de periodistas, escritores, científicos, creadores e intelectuales señalan que el titular del Ejecutivo federal, Andrés Manuel López Obrador, utiliza permanente un discurso de estigmatización y difamación contra los que llama sus adversarios, con lo que “agravia a la sociedad, degrada el lenguaje público y rebaja la tribuna presidencial de la que debería emanar un discurso tolerante”, ha generado diversas reacciones.
En redes sociales los usuarios han publicado adjetivos en contra de los firmantes como ""chayoteros"", ""prensa vendida"", ""sicarios de la información"", ""pseudo intelectuales"", ""derechancros"", ""grupo mierdero"", incluso, han sido señalados como ""enemigos del pueblo"".
Además, esta mañana, el Presidente respondió a los firmantes: “Ahora se sienten ofendidos, cuando deberían de ofrecer disculpas porque se quedaron callados cuando se saqueó al país”.
Pero, ¿quiénes son los firmantes? Aquí, algunos de ellos:
-Adolfo Castañón, poeta, traductor, ensayista e integrante de la Academia Mexicana de la Lengua. Es autor de ""Alfonso Reyes en una nuez. Índice consolidado de nombres propios de personas, personajes y títulos en sus 'Obras completas'"" (2019), y ´""Grano de Sal"" (2009), por mencionar algunos.
-Adriana Malvido, periodista, autora de libros como ""Nahui Olin"", ""Zapata sin bigote"", ""La Reina Roja"", ""Los náufragos de San Blas"" y ""El joven Orozco"".
-Alberto Ruy Sánchez, escritor, entre sus obras se encuentran ""Los nombres del aire"" (1987), ganadora del Premio Xavier Villaurrutia, y ""Los sueños de la serpiente"" (2018), con la que obtuvo el Premio Mazatlán.
-Ángeles Mastretta, autora de ""Arráncame la vida"", ""Mujeres de ojos grandes"" y ""Maridos"".
-Antonio Lazcano, biólogo por la UNAM, miembro de El Colegio Nacional desde 2014 y recientemente fue integrado como nuevo integrante de la Academia de Ciencias de América Latina (ACAL).
-Arnoldo Kraus, médico por la Facultad de Medicina de la UNAM, y miembro del Colegio de Bioética y del Seminario de Cultura Mexicana.
-Brian Nissen, pintor y escultor inglés, que vivió en México de 1963 a 1978. En México ha presentado exposiciones en el Museo de Arte Moderno, Museo Tamayo y en el Palacio de Bellas Artes.
-Carmen Boullosa, poeta, novelista, guionista y dramaturga. Ha sido condecorada con el Premio Xavier Villaurrutia por ""Antes"", ""La salvaja"" y ""Papeles irresponsables"".
-David Huerta, poeta, ensayista y traductor. Autor de ""Versión"", obra por la que obtuvo el Premio Xavier Villaurrutia. En 2009 recibió el Premio de Literatura en Lenguas Romances, otorgado por la FIL Guadalajara.
-David Olguín, dramaturgo y director de escena. Es autor de textos ""Los conjurados"", ""La lengua de los muertos"" y ""Los insensatos"". Ha sido galardonado con diferentes premios, como el de Dramaturgia Juan Ruiz de Alarcón.
-Eduardo Matos Moctezuma, arqueólogo por la Escuela Nacional de Antropología e Historia (ENAH). Fundo el Proyecto Templo Mayor y es integrante de El Colegio Nacional.
-Enrique Florescano, historiador por la Universidad Veracruzana. Autor del libro ""Quetzalcóatl y los mitos fundadores de Mesoamérica"", ""Memoria mexicana"" y ""El nuevo pasado mexicano"".
-José Woldenberg, licenciado en Sociología, maestro en Estudios Latinoamericanos y doctor en Ciencia Política por la UNAM. Autor de libros como “Cartas a una joven desencantada con la democracia”, de 2017.
-Julia Tagueña, doctora en Ciencias por la Universidad de Oxford, en Gran Bretaña. Su vida profesional la ha dedicado a la investigación en física del estado sólido y a la comunicación de la ciencia.
-Julieta Fierro, astrónoma, con especialidad en materia interestelar, así como los estudios sobre el Sistema Solar. Es investigadora del Instituto de Astronomía de la UNAM. Reconocida divulgadora de la ciencia.
-Lucía Melgar, activista, profesora, traductora e investigadora mexicana. Licenciada en Ciencias Sociales por el Instituto Tecnológico Autónomo de México (ITAM), Maestra en Historia y Doctora en Literatura Hispanoamericana por la University of Chicago.
-Lynn Fainchtein, productora musical. Ha sido supervisora musical en cintas como ""Amores perros"", ""Birdman"", ""The Revenant"" y ""La vida inmoral de la pareja ideal"".
-Malva Flores, ensayista, narradora y poeta. Premio Nacional de Poesía Joven de México Elías Nandino, 1991;  Premio de Ensayo Literario José Revueltas, en 2006 por ""El ocaso de los poetas intelectuales"".
-Margarita de Orellana, historiadora y editora mexicana, es la directora de la revista Artes de México y de la casa editorial del mismo nombre. Doctorada en la Universidad de París en Historia Contemporánea y Comparada, es autora de varios libros que analizan a la cultura mexicana en sus diversas manifestaciones.
-Mario Lavista, compositor. En 1991 recibió el Premio Nacional de Ciencias y Artes y la medalla Mozart. Imparte las cátedras de composición, análisis y lenguaje musical del siglo XX en el Conservatorio Nacional de Música y es director de Pauta. Cuadernos de Teoría y Crítica Musical.
-Mauricio Montiel, narrador, ensayista y traductor. Ha obtenido el Premio Nacional de Poesía Joven Elías Nandino y el Premio Latinoamericano de Cuento Edmundo Valadés.
-Mónica Lavín, es autora de más de una veintena de libros de cuentos, novelas y ensayo. Ha sido Premio Nacional de Literatura Gilberto Owen por el libro de cuentos ""Ruby Tuesday no ha muerto"", Premio Narrativa de Colima por su novela ""Café cortado"", Premio Iberoamericano de Novela Elena Poniatowska por ""Yo, la peor"".
-Paz Alicia Garciadiego, guionista. Ha escrito películas como ""El evangelio de las maravillas"", ""Profundo carmesí"", ""Principio y fin"", ""La virgen de la lujuria"" y ""El diablo entre las piernas"". En 2019, fue reconocida con el Ariel de Oro a la Trayectoria, de la Academia Mexicana de Artes y Ciencias Cinematográficas (AMACC).
-Paulina Lavista, fotógrafa y fundadora del Salón de la Plástica Mexicana que ha incursionado en el cine, las letras y la música. En 2013, fue condecorada con la Medalla al Mérito Fotográfico que concede el Sistema Nacional de Fototecas.
-Ros es caricaturista e ilustrador. Su nombre completo es Álvaro Fernández Ros. Es colaborador de diarios como El País. Ha expuesto en el Seminario de Cultura Mexicana. Ha publicado el libro ""Ros cual para tal"", que recopila su trabajo.
-Sara Sefchovich es licenciada y maestra en Sociología y doctora en Historia por la Universidad Nacional Autónoma de México. Investigadora en el Instituto de Investigaciones Sociales de la misma UNAM, profesora en universidades de México y el extranjero, conferencista, traductora y narradora.
-Valeria Luiselli, escritora. Tiene Licenciatura en Filosofía en la Facultad de Filosofía y Letras de la UNAM y tiene un Doctorado en Literatura comparada en la Universidad de Columbia. Autora de ""Los niños perdidos"", ""Papeles falsos"", entre otros.
-Roger Bartra, doctor en sociología por La Sorbona y se formó en México como etnólogo en la ENAH. Ha publicado libros sobre la crisis de la identidad nacional, como ""La jaula de la melancolía"" y ""La sangre y la tinta"".
-Vicente Quirarte, poeta y escritor de narrativa, teatro, crítica literaria y ensayo histórico. Obtuvo el doctorado en Letras Mexicanas por la UNAM en 1998, donde actualmente imparte clases en la División de Estudios de Posgrado.
-Ximena Escalante, dramaturga. Sus obras de teatro se han traducido al inglés, francés, alemán, griego, holandés, italiano, portugués, polaco y se han presentado en New York, Los Ángeles, Washington, Ohio, Miami, Montreal, Québec, Otawa, París, entre muchos otros.
fjb
",,https://www.eluniversal.com.mx/cultura/quienes-son-los-firmantes-del-desplegado-en-defensa-de-la-libertad-de-expresion
"

En el curso del tiempo, los grandes cambios de las sociedades se han cimentado y orientado sobre la cultura. Esta invaluable herramienta es la que les da consistencia y perdurabilidad y la que permite a los pueblos ser mejores. Este género de transformaciones es de las más osadas, delicadas y difíciles para un gobernante. Mas refundar un Estado, rescatarlo de la corrupción en la que ha caído, es el honor más grande al que alguien puede aspirar. Quien tiene esa visión y se fija esa misión es el genuino estadista.

Las mudanzas más trascendentes de la Historia están consideradas como la quiebra de prolongadas épocas de degradación social, económica y política. Hoy, a más de un siglo de su movimiento armado, México se halla inmerso en un proceso de recomposición del que se pensó que alteraría sustancialmente las cosas, procurando la igualdad y la justicia. Pero lo que pasó fue que caciques y caudillos se repartieron el país, establecieron nuevos mecanismos de expoliación y construyeron instituciones supuestamente democráticas, con lo que la inequidad y la injusticia prevalecieron y se acentuaron.

A estas taras, se sumó el cáncer más agresivo y corrosivo que ha carcomido a la sociedad y al país por décadas. La prevaricación se institucionalizó. Se convirtió en una forma de conducta y de vida. Y quienes más provecho sacaron de esa perversión fueron quienes gobernaron el país. La peor corrupción es la de orden político, pues siendo México una democracia, en realidad ha sido una oligarquía; es decir, el dominio de los pocos ricos sobre millones de pobres.

Y ahí, justamente, es donde se encuentra la preocupación y la ocupación del presidente Andrés Manuel López Obrador. Su propósito es arrancar de raíz ese tumor del alma y del ser de los mexicanos. Su anhelo es hacer un país nuevo, con ciudadanos mejores. La obra más grande que concibe es la refundación del Estado, proceso en el que tiene comprometido todo su empeño y su esfuerzo.

En ese afán, ha estado animando la consulta sobre si deben o no ser enjuiciados los expresidentes. Y la razón es muy clara: fue durante los sexenios de Salinas, Zedillo, Fox, Calderón y Peña Nieto, cuando las diferencias sociales se hicieron más grandes. Fue el tiempo en que el neoliberalismo, que históricamente incluye también a Miguel de la Madrid, tomó carta de naturalización en México.

La evidencia es, por un lado, el puñado de magnates, enriquecidos en las esfera político-económica y, por otro, las masas, que cayeron en la miseria por las devastadoras políticas públicas de empresarios y “políticos” que sólo vieron por su interés. Eran lo mismo. Y esa es la expresión más patente de la corrupción que AMLO quiere exterminar.

Es natural, por eso, que haya resistencias y críticas a que se realice ese ejercicio de democracia participativa, expresión a la que el presidente López Obrador le confiere el más alto valor sobre la premisa de gobernar con, por y para el pueblo.

Si la experiencia es exitosa, para lo cual hay que salvar todos los ordenamientos legales, dará un paso decisivo y definitivo para empezar a edificar ese México nuevo que todos queremos.

SOTTO VOCE…


Del 24 al 26 de septiembre, se efectuará en Lima, Perú, el Congreso Internacional en Investigación Jurídica y Enseñanza del Derecho, en el que el principal ponente será el doctor Eduardo López Betancourt, quien hace casi medio siglo fue el primero en obtener el grado de Doctor en Pedagogía en nuestro país. En su exposición, disertará sobre la obra de su autoría “Pedagogía Jurídica”, con la cual suma 52 libros en la materia y se hizo acreedor al Premio Mérito Editorial IUS, que otorga la UNAM. Es el autor de más obras publicadas en su especialidad.

 
",,http://www.eluniversal.com.mx/opinion/oscar-mario-beteta/de-la-importancia-de-la-consulta
"

Cuando el presidente Andrés Manuel López Obrador realiza una confrontación de hechos, noticias o información publicada, es un verdadero ejercicio a la libertad de expresión, pero cuando se confronta con los medios de comunicación, académicos o líderes de opinión, es un atentado.

Así lo afirmó en entrevista con EL UNIVERSAL el ministro en retiro José Ramón Cossío Díaz, quien advirtió que, actualmente, en México hay un ambiente de polarización que se enfatiza con los señalamientos que el Presidente hace contra determinadas personas o empresas de comunicación y puede poner en riesgo a los periodistas.

Lo que dice el Presidente sobre los medios de comunicación ¿son ataques a la libertad de expresión?

—En algunas ocasiones, el Presidente confronta a la noticia y, en otras, al periodista o al medio de comunicación. Cuando se confronta la noticia, la afirmación, el hecho, me parece un ejercicio legítimo. No tiene el Presidente ni nadie por qué estar de acuerdo con los datos, los reportes o la interpretación de la opinión de columnistas y articulistas.

Los que me parecen muy preocupantes son los ataques ad hominem al periodista fulano de tal o al articulista mengano de tal porque es conservador, fifí o pagado, porque ahí no me parece que se esté construyendo ningún tipo de ejercicio de libertad de expresión y aún más complicado me parece la denostación de los medios como si éstos, todos ellos, fueran un conjunto o una unidad, eso me parece que ya no forma parte de la libertad de expresión.
 También lee: ""El acoso desde Palacio Nacional a la libertad de prensa debe parar""

Se presenta una situación muy desigual, porque el Presidente de la República tiene toda la administración pública federal a su servicio en tanto que es el jefe y tiene un enorme poder y un enorme equipo de comunicación social que puede respaldar cualquier cosa que él diga, ahí me parece que sí se produce un atentado a la libertad de expresión.

Se va a decir: “El Presidente puede opinar lo que quiera”, eso es verdad, nadie podría limitar en este sentido esas condiciones. Por supuesto, habrá quien se sienta ofendido y pueda demandar al Mandatario civilmente.

Afortunadamente, en México la libertad de expresión no se persigue penalmente, sino civilmente, y alguien podría demandar al Presidente porque no tiene ninguna inmunidad procesal distinta a la de nosotros, pero llegar a estas formas me parece que es ir desubicando, desordenando, sacando de quicio o de su lugar lo que es el ejercicio adecuado de la libertad de expresión.

Con esos ataques a medios de comunicación, ¿en qué nivel de riesgo quedan quienes trabajan como reporteros?

—Mucho. Si el Presidente está diciendo que hay un tipo de medios o periodistas contrarios a la Cuarta Transformación o que algunos reporteros lo son, me parece que sí los pone en una situación de riesgo, porque no podemos dejar de darnos cuenta de que el país está entrando en una polarización increíblemente grande.
 También lee: Más de 650 científicos e intelectuales piden parar ataques de AMLO contra la libertad de expresión

Y en un ambiente de polarización empiezan a surgir muchos fenómenos irracionales. No estoy hablando de México actualmente, hablo de todos los momentos que hemos podido conocer cuando se entra en situaciones irracionales y se van contra unos y otros, entonces sí creo que se expone muchísimo a los medios.

El Presidente dice que sólo unos periodistas son leales, no otros, y sólo ciertos medios son leales, entonces todos los demás no son leales y, en un ambiente de polarización, la gente puede entender estos mensajes de forma muy curiosa o tergiversada, porque tal vez ni siquiera el Mandatario está pensando en eso, pero las personas pueden tener iniciativas distorsionadas y comenzar a agredir a los periodistas.

El Presidente está perdiendo de vista que los medios de comunicación, para quien está en el gobierno, son faros, no en un sentido cursi, sino como estas marcas que se ponían en determinados puntos, como en los cabos de mar, para que no chocaran los barcos.

No resolver los problemas de los periodistas muertos o incentivar la incordia contra los reporteros es que tú mismo vayas apagando los faros con los que puedes tener una mejor navegación presidencial.
 También lee: Inhabilitación de Nexos, un atentado contra la libertad de expresión: Amedi

Entonces, puedes tener ataques a los periodistas de parte de la delincuencia organizada y por parte de la población, el punto es ¿quién va a protegerlos?, ¿quién nos va a informar a nosotros, como ciudadanía, de lo que está aconteciendo y quién le va a marcar al Presidente los peligros para que su proyecto no zozobre?

¿Debemos dejar de cubrir al Presidente de la República?

—No, ahí creo que perdemos todos. Ellos van a llenar, porque no van a tener un salón lleno de huecos, van a ir unos señores que a lo mejor ni periodistas son. El Presidente va a tener preguntas más a modo en las mañaneras, ustedes van a estar ausentes.

Los medios tienen que seguir cumpliendo sus formas, tienen que ir, que cumplir todo el rito para no abandonar la plaza y que se vea que hay ese esfuerzo y una forma de transmisión de los datos.

Al Presidente le tocó Covid, muertos, lesionados, recesión mundial, un mandatario de Estados Unidos muy complicado, una relación bilateral difícil, violencia exacerbada en el país, le tocaron malas condiciones.
 También lee: “Hay un gobierno incómodo con la libertad de expresión”: Héctor Aguilar Camín

Si las podría haber resuelto o no es un tema distinto, pero en un proceso creciente de frustración va a tensar todavía más las cosas con los medios porque éstos van a seguir diciendo lo que tienen que decir. Si no se está discutiendo de hechos, de reportajes, de noticias, de opiniones, se va a empezar a discutir más sobre personas y los ataques así ad hominem en un sentido genérico, no sólo en personas, sino empresas, cadenas, etcétera. Me parece que se van a recrudecer, entonces, abandonar ese campo me parece que ya es entrar en la soledad de cada cual y ese es un factor que exacerbará las condiciones de dificultad que está viviendo el país.

¿La libertad de expresión está garantizada en México?

—Sí. Hasta hoy, más allá de los epítetos, las chanzas y los apodos que hace el Presidente, no veo acciones directas. La más directa es la decisión de la Secretaría de la Función Pública (SFP) de sancionar a Nexos, pero es una sanción económica. No he visto el cierre o una amenaza directa al periodista, he visto su ridiculización o su intento de ridiculización social.

Lo que sí puede suceder, y esto sería muy peligroso, es que empecemos a observar la aceptación social generalizada de que el Presidente tiene razón, de forma tal que la sociedad asuma su punto de vista y se convierta en un instrumento para atacar a medios.

También, que los medios empiecen a autorestringirse, que entren en un proceso social muy peligroso que es la autocensura o que los órganos de protección, cualquiera que estos sean, de la libertad de expresión, entren en sintonía con estas prevenciones.

Como académico, ¿se ha sentido limitado o intimidado para escribir u opinar de cierto modo para no molestar al Presidente?

—No, pero sí he tomado la decisión de no meterme a disputas en las redes porque, como decía Darwin: “Entrar en polémicas le quita a uno mucho el tiempo y le amarga el corazón”.

He tratado de no ofender a nadie, decir que tengo una posición y puedo dialogar con otros en términos académicos, pero no me meto en problemas de redes y supongo que eso me ha generado un ámbito en el que me siento cómodo y no he entrado a esos dimes y diretes. No me he sentido restringido, colaboro para varios medios y nunca nadie me ha dicho ni un sí, ni un no, ni me han molestado ni nada.

 
",,http://www.eluniversal.com.mx/nacion/amlo-atenta-contra-libre-expresion-al-atacar-la-prensa-ramon-cossio
,,http://www.eluniversal.com.mx/autor-opinion/columnistas/oscar-mario-beteta/en-petit-comite
,,http://www.eluniversal.com.mx/autor-opinion/columnistas/arlequin
,,http://www.eluniversal.com.mx/autor-opinion/columnistas/alejandro-hope/plata-o-plomo
,,http://www.eluniversal.com.mx/autor-opinion/columnistas/raul-rodriguez-cortes/raul-rodriguez-cortes
"
En el reciente cómic #7 de Thor, el escritor Donny Cates jugó una broma con Tony Stark. En una imagen de la historieta se puede ver el Mjolnir con el mensaje ""Llama a Tony Stark 212-970-4133"".
 

212-970-4133
 — Thor (@thorofficial) September 17, 2020


Dicho número funciona en la vida real. De hecho, la cuenta de Twitter del Dios del Trueno compartió el mensaje y los internautas decidieron hacer la prueba, y la respuesta los sorprendió ya que recibieron respuesta del propio Iron Man.
""Hola, *suspiros* si, este es Iron Man, sin embargo, debido a un gran idiota rubio, ya no uso este número. Pero. buen intento de todos modos. Para todo lo relacionado con Tony Stark, visite tonystarkironman.com y, trata de mantenerte a salvo ahí afuera, ¿no? Ya estoy bastante ocupado"".
También lee: Robert Downey Jr. revela posible regreso de Iron Man
Por su parte, el Hombre de Hierro compartió su molestia en la misma red social.
""Por favor dejen de llamar"".
 

Please stop calling. https://t.co/PFfeDXqy6r
 — Iron Man (@Iron_Man) September 17, 2020

Las reacciones de los seguidores no tardaron en llegar y mostraron divertirse con la nueva interacción de Marvel Comics.
""Si Iron Man está muerto, ¿quién está .twitteando?"", ""es sólo una llamada de (obviamente) Iron Man y es básicamente para promocionar un nuevo cómic de Thor"" y ""Con suerte, esto es una señal de que para fines de año del 2020 descubriremos de que los Vengadores son reales y están a punto de salvar el mundo"" son algunos de los mensajes que se pueden leer en el tweet que se volvió tendencia y que, hasta el momento, lleva más de 50 mil reacciones.
rad 
",,https://www.eluniversal.com.mx/espectaculos/thor-da-el-numero-de-tony-stark-y-los-fans-lo-llaman
"
Valiosa la declaración de ayer de Alexis Vega, así como también la que hizo algunos días atrás Guillermo Ochoa. El Clásico del futbol mexicano ya no hierve, hay una alarmante falta de identidad entre los futbolistas, que si bien no es de parte de todos, sí en la mayoría de ellos.
¿Cuántos hay de paso? ¿cuántos realmente conocen y sienten los colores del equipo que representan? Muy pocos. Desde un entrenador como Víctor Manuel Vucetich, quien no tiene aún nada que ver con la historia de las Chivas, pasando por jugadores sudamericanos del América que, si se gana o se pierde contra quien sea, les da lo mismo.
Han cambiado las cosas. Hoy, en el América y las Chivas son contados los casos que saben lo que significa realmente el Clásico, y no decirlo de “dientes para afuera”, no citando los malditos lugares comunes para salir del paso en una entrevista con conferencia previa.
Por eso, Alexis le da espíritu a lo que debe ser, y siempre ha sido un partido de alta rivalidad, de arriesgar el orgullo y que debe marcar la temporada para uno y para otro, para el ganador y para el vencido.
Ya no existen jugadores como Javier Zully Ledesma, Zague, Demetrio Madero, Antonio Carlos Santos, Fernando Quirarte, Alfredo Tena, Omar Bravo, Cristóbal Ortega, Alberto Coyote, Cuauhtémoc Blanco.
Contados con los dedos de una mano encontramos a Fernando Beltrán, José Juan Macías, Gilberto Sepúlveda, en el caso de Chivas, como jugadores realmente de peso en un partido como éste y que han sido hechos en sus fuerzas básicas.
Puedes leer: ""América vs Chivas, el partido que define el rumbo de futbolistas en la Liga MX""
Del otro lado, Guillermo Ochoa (quien regresó al equipo) o Sebastián Córdova, pero no más. Otros formados en sus inferiores como Antonio López aún no tienen ese peso específico en el equipo.
Y si hablamos de grandes referentes que no sean de fuerzas básicas, sino de una adquisición, hoy no existe alguno que pueda jugar y entre en la categoría de lo extraordinario.
Quizá por el América Bruno Valdez, pero está lesionado. Y por las Chivas, lo más destacado es Alexis Vega, pero necesita darle continuidad al buen nivel que ha mostrado en los últimos partidos.
 
Y es que en eso sí han ganado los regios en los últimos tiempos, traer futbolistas significativos y simbólicos para complementar lo que ya tienen en sus planteles y lo que sube de sus fuerzas básicas.
Primero lo fue Humberto Suazo con los Rayados (ahora pueden considerarse así Rogelio Funes Mori y Nico Sánchez) y por los Tigres, sin duda, André-Pierre Gignac.
De ese tipo de jugadores le hacen falta al Clásico Nacional, sobre todo del lado del América, ya que Chivas sigue y seguirá con su tradición de utilizar a puro mexicano.
Por ahora, a destacar las palabras de Vega y de Ochoa, quienes encendieron un poco un ambiente ya de por sí apagado, previo al primer Clásico (oficial) sin gente, por la maldita pandemia.
@gvlo2008 - [email protected]
 

 
  
",,http://www.eluniversal.com.mx/opinion/gerardo-velazquez-de-leon/un-clasico-sin-arraigo-y-sin-figuras
"
La crisis del agua es la faceta más aguda, penetrante e invisible de la devastación ecológica de la Tierra. En 1995 el entonces vicepresidente del Banco Mundial hizo su multicitado pronóstico: “Las guerras de este siglo se libraron por el petróleo, pero las del siguiente siglo se librarán por el agua”. Si bien estuvo en lo cierto acerca de la importancia del agua en los conflictos del futuro, estas batallas no son cosa del mañana. Nos rodean ya pero no siempre son fácilmente identificables. Estas luchas son guerras paradigmáticas —conflictos como manera de percibir y vivir el agua— y tradicionales que son libradas con armas por el agua entre regiones, dentro de países y en comunidades y la violencia política suele derivarse de conflictos por los recursos hídricos.
Es posible rastrear conflictos activos entre países asociados con las disputas por el acceso compartido a las fuentes de agua como es el caso de México con Estados Unidos por el uso y acceso a las aguas del río Bravo, Tijuana y Colorado firmado en 1944 en el Tratado Sobre Distribución de Aguas Internacionales que establece, por cierto, que no se deben utilizar las aguas almacenadas en las presas sino sólo la de los escurrimientos y las demasías.
Chihuahua es hoy epicentro de un conflicto cuya narrativa presidencial gira alrededor del mencionado Tratado, los conservadores, el pasado neoliberal y los conocidos enemigos de la 4T. Pero hay otros datos: 
El desorden institucional federal, la omisión del gobierno estatal, el desdén de legisladores locales y federales y la preocupación de los agricultores que ven atropellados sus derechos de concesión del agua en las presas para sus ciclos agrícolas ha desencadenado una disputa de pronóstico reservado. 
La ausencia de la política, el uso de la fuerza por elementos de la Guardia Nacional contra el pueblo en la toma de la presa La Boquilla están generando una tensión en un conflicto que López Obrador alimenta desinformado desde el púlpito mañanero. 
No sorprende que una vez más el operativo ordenado por el Ejecutivo en una reunión de alto nivel haya fracasado en su implementación y cargue con la muerte de Jessica Silva cuyo esposo Jaime Torres está grave sin que se haya aclarado el hecho y deslindado responsabilidades. 
Las circunstancias de la represión militar contra civiles derrumbaron la cantaleta de no usar al ejército para reprimir al pueblo bueno y sabio y son leña fresca al conflicto que está escalando el gobierno federal al medir fuerzas con autoridades locales —con la entrada de la UIF— y con los agricultores que se han organizado en un Movimiento de la Defensa del Agua plasmando sus demandas en un pliego de 9 puntos donde en uno de ellos se exige el retiro de la Guardia Nacional de las presas. 
La situación es delicada y amenaza no sólo con contaminar a otros estados sino la estabilidad de la región —golpeada además por la delincuencia organizada— si no prevalecen la mediación y el diálogo. 
Sin ruta de análisis la interpretación crítica de la problemática del campo en esa zona se nutre de desinformación, miedo y agravios entre la población. De tal manera que el conflicto se está revelando a través de las tensiones, divergencia de criterios en Palacio Nacional y del rol flexible, de acuerdo a los intereses presidenciales, de su Guardia Nacional.
El desafío es que se comprenda la realidad y se realicen acciones que favorezcan una gestión pacífica y una salida política consensuada entre las partes antes de cruzar el Rubicón y seguir sumando más frentes abiertos… 
@GomezZalce
 
",,http://www.eluniversal.com.mx/opinion/marcela-gomez-zalce/chihuahua-y-la-guerra-por-el-agua
,,http://www.eluniversal.com.mx/nacion
"

El presidente Andrés Manuel López Obrador tiene una pasión desbordada y una confianza infinita en las Fuerzas Armadas. Casi no hay tarea importante en la actual administración federal que no haya sido encomendada a soldados y marinos.
 Las secretarías militares tienen a su cargo la construcción del aeropuerto de Santa Lucía, la edificación de sucursales del Banco del Bienestar, la supervisión de dos tramos del Tren Maya y la administración de las aduanas. Asimismo, participan en el abasto de gasolina, la adquisición y distribución de insumos médicos y la atención a enfermos de Covid.
 Por si fuera poco, ejercen el control sobre la Guardia Nacional y son el actor dominante en la política de seguridad pública. Y todo esto sin incluir las funciones que caen en su ámbito natural de actuación y las que gobiernos previos les habían otorgado (protección civil, atención a desastres, erradicación de cultivos ilícitos, etc.).
 ¿Qué explica este uso creciente de las Fuerzas Armadas en la actual administración? ¿Por qué el presidente López Obrador confía tanto en el personal militar? No lo sé enteramente, pero van algunas hipótesis:
 1. Existe una suerte de afinidad ideológica entre López Obrador y las Fuerzas Armadas, particularmente el Ejército. No está de más recordar que el Ejército Mexicano se concibe a sí mismo como un legado de la Revolución, como pueblo en armas. Se ve como un instrumento de movilidad social y una parte importante de sus integrantes provienen del México marginado (Oaxaca, Guerrero, Chiapas). Es también una institución altamente nacionalista que tradicionalmente ha visto con recelo al exterior. Esa identidad organizacional tiene varios puntos de encuentro con la cosmovisión obradorista. Y el Presidente ha sido explícito en reconocerlo: en varios momentos, ha expresado que confía en el Ejército ya que “ha conservado su carácter popular” y sus mandos “no son millonarios ni forman parte de la oligarquía como en otros países”.
 2. El presidente López Obrador tiene una visión personalista, centralista y jerárquica del ejercicio de gobierno. Todas las decisiones importantes pasan por Palacio Nacional. Dada esa inclinación, no parece inusual que el Presidente haya decidido recargarse en las instituciones más jerárquicas, verticales y disciplinadas del aparato público: las Fuerzas Armadas. Allí no hay discusión ni reparo: se obedecen las instrucciones, sin mayor cuestionamiento.
 3. Al utilizar a las Fuerzas Armadas para sus proyectos prioritarios, el Presidente puede eludir muchos de los controles normativos y burocráticos que atan a las instituciones civiles. Desde la SEDENA o la SEMAR, casi todo puede ser catalogado como seguridad nacional. Con ello, es más fácil, por ejemplo, realizar adjudicaciones directas o reservar información pública por periodos prolongados de tiempo.
 4. El presidente López Obrador, dada su fijación con la historia, teme un golpe de Estado. En varios momentos, ha invocado al fantasma de Madero y ha agradecido a las Fuerzas Armadas “por no escuchar el canto de las sirenas y dar la espalda a la traición y al golpismo”. En sus conferencias mañaneras, no habla mucho de historia universal, pero se ha referido al presidente Salvador Allende, depuesto en un golpe militar en Chile en 1973. Tanta reiteración refleja tal vez un miedo real (aunque sea infundado) y su acercamiento con las Fuerzas Armadas es una suerte de política preventiva.
 Cualquiera que sea la explicación, esta tendencia no va a cambiar en el futuro próximo. Para bien o para mal, el presidente López Obrador ya decidió pintar su sexenio de verde olivo.   
 [email protected]
Twitter: @ahope71
",,http://www.eluniversal.com.mx/opinion/alejandro-hope/la-obsesion-militarista-de-lopez-obrador
